,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,availability_30,availability_90,number_of_reviews,latitude,longitude,property_type,room_type,neighbourhood_cleansed,minimum_nights,maximum_nights
3495,1.0,1.0,1.0,Real Bed,91.0,25.0,0,35,46,42.36126465242879,-71.12532001360371,Apartment,Private room,Allston,2,90
3496,1.0,1.0,1.0,Real Bed,70.0,68.0,13,69,52,42.36317744091894,-71.13364063781297,Apartment,Private room,Allston,1,1125
3497,2.0,1.0,1.0,Real Bed,68.0,68.0,0,0,109,42.35527980248624,-71.13449907260886,House,Private room,Allston,1,1125
3498,1.0,2.0,2.0,Real Bed,200.0,20.0,0,0,3,42.35417082432304,-71.12753883536548,Apartment,Entire home/apt,Allston,2,1125
3499,2.0,1.0,1.0,Real Bed,130.0,50.0,28,88,2,42.35136743395033,-71.13299116108895,House,Private room,Allston,1,1125
3500,1.0,1.0,1.0,Real Bed,70.0,68.0,1,18,1,42.36565214411161,-71.11989190274437,Apartment,Entire home/apt,Allston,2,90
3501,2.0,1.0,1.0,Real Bed,66.0,68.0,2,38,80,42.35524224515002,-71.13547457156938,House,Private room,Allston,1,1125
3502,1.0,1.0,1.0,Real Bed,50.0,68.0,0,0,2,42.34871296059264,-71.13803295228391,Apartment,Private room,Allston,3,1125
3503,1.0,1.0,1.0,Real Bed,45.0,68.0,0,0,2,42.35991552862768,-71.1248311214117,House,Private room,Allston,7,30
3504,1.0,1.0,1.0,Real Bed,48.0,68.0,0,0,0,42.35338920079029,-71.126556022032,Apartment,Private room,Allston,3,15
3505,1.0,0.0,1.0,Real Bed,125.0,45.0,28,88,0,42.36274373479513,-71.1290713870758,Apartment,Entire home/apt,Allston,1,1125
3506,1.5,1.0,1.0,Real Bed,58.0,50.0,30,90,3,42.354886812034906,-71.13865334297633,House,Private room,Allston,1,1125
3507,1.0,1.0,1.0,Real Bed,59.0,20.0,10,18,64,42.35179203125133,-71.12690081699625,Apartment,Private room,Allston,1,1125
3508,1.0,1.0,0.0,Real Bed,139.0,80.0,15,65,10,42.34851106515926,-71.13282396247139,Apartment,Entire home/apt,Allston,3,1125
3509,2.0,2.0,2.0,Real Bed,239.0,95.0,15,66,0,42.36431499285148,-71.12985757765766,Apartment,Entire home/apt,Allston,3,1125
3510,1.0,2.0,2.0,Real Bed,200.0,68.0,0,0,1,42.34774608970789,-71.138702372744,Apartment,Entire home/apt,Allston,1,1125
3511,1.0,1.0,1.0,Real Bed,72.0,10.0,0,0,20,42.34936146297198,-71.13515064787317,Apartment,Private room,Allston,2,180
3512,1.0,1.0,1.0,Real Bed,128.0,80.0,0,7,1,42.35995246779314,-71.12801212854846,House,Private room,Allston,7,28
3513,2.0,2.0,3.0,Real Bed,269.0,80.0,17,67,21,42.36287772308311,-71.12940938019045,Apartment,Entire home/apt,Allston,3,1125
3514,1.0,1.0,1.0,Real Bed,230.0,68.0,0,0,3,42.361928853841,-71.13064063713792,Townhouse,Private room,Allston,3,1125
3515,1.0,1.0,1.0,Real Bed,120.0,68.0,27,87,32,42.35930189850257,-71.13408640117864,Condominium,Private room,Allston,1,1125
3516,1.0,1.0,1.0,Real Bed,70.0,68.0,0,0,9,42.36212688929008,-71.11760371148877,Apartment,Private room,Allston,1,1125
3517,1.0,1.0,1.0,Real Bed,50.0,68.0,0,0,1,42.348115389246566,-71.1392286536277,Apartment,Private room,Allston,1,1125
3518,1.0,1.0,1.0,Real Bed,85.0,68.0,3,3,10,42.35321761314626,-71.13227193305177,Apartment,Private room,Allston,2,1125
3519,1.0,2.0,2.0,Real Bed,150.0,68.0,15,74,0,42.350058159411496,-71.13925009140947,Apartment,Entire home/apt,Allston,1,1125
3520,1.0,1.0,1.0,Real Bed,80.0,25.0,1,17,6,42.35417693143646,-71.13261620284979,Apartment,Private room,Allston,1,1125
3521,1.0,1.0,2.0,Real Bed,67.0,15.0,2,62,0,42.35316229713632,-71.12650086102737,Apartment,Private room,Allston,1,1125
3522,2.0,1.0,1.0,Real Bed,45.0,20.0,0,0,2,42.350922040549946,-71.12768196478088,Apartment,Private room,Allston,2,10
3523,1.0,1.0,1.0,Real Bed,40.0,50.0,0,0,9,42.35459579790608,-71.12811640300245,Apartment,Private room,Allston,7,1125
3524,1.0,1.0,1.0,Real Bed,69.0,20.0,6,6,34,42.3514302358493,-71.12604073475765,Apartment,Private room,Allston,1,1125
3525,1.5,1.0,1.0,Real Bed,55.0,50.0,30,90,0,42.356451193585606,-71.13661022366645,Apartment,Private room,Allston,1,1125
3526,1.0,2.0,2.0,Real Bed,180.0,80.0,0,5,6,42.34735545038724,-71.13738685849842,Apartment,Entire home/apt,Allston,1,1125
3527,2.0,3.0,3.0,Real Bed,279.0,95.0,0,0,0,42.34966996402407,-71.13048927290141,Apartment,Entire home/apt,Allston,3,1125
3528,1.0,1.0,1.0,Real Bed,50.0,6.0,0,0,2,42.3587909671608,-71.12856524264339,Apartment,Private room,Allston,2,6
3529,0.5,1.0,1.0,Real Bed,25.0,5.0,0,0,2,42.34805570962588,-71.13905558822462,Apartment,Private room,Allston,5,1125
3530,1.5,1.0,1.0,Real Bed,60.0,50.0,30,90,0,42.35534198237456,-71.13826509293719,House,Shared room,Allston,1,1125
3531,2.0,1.0,1.0,Real Bed,75.0,35.0,0,15,32,42.35819787180854,-71.12901562046952,House,Private room,Allston,1,1125
3532,1.0,1.0,1.0,Futon,28.0,10.0,0,0,5,42.35287968493279,-71.12511942575341,Apartment,Private room,Allston,7,1125
3533,1.0,1.0,2.0,Real Bed,75.0,35.0,0,0,1,42.35201383361056,-71.14047181121047,House,Private room,Allston,2,6
3534,1.0,1.0,1.0,Real Bed,129.0,68.0,0,0,2,42.34720567028945,-71.13433882349693,Apartment,Entire home/apt,Allston,1,1125
3535,1.0,1.0,1.0,Real Bed,50.0,25.0,0,0,0,42.34706793241136,-71.13520913828836,Apartment,Private room,Allston,2,1125
3536,2.5,1.0,1.0,Real Bed,75.0,68.0,5,19,0,42.33455836291266,-71.1145917254634,Apartment,Private room,Mission Hill,5,120
3537,1.0,1.0,1.0,Real Bed,85.0,68.0,2,42,0,42.36913699771693,-71.11435455369649,House,Private room,Allston,1,1125
3538,1.0,1.0,1.0,Real Bed,155.0,25.0,5,39,0,42.33974852294104,-71.1364550323108,Bed & Breakfast,Private room,Brighton,2,1125
3539,1.0,1.0,2.0,Real Bed,272.0,100.0,6,66,1,42.34180450155909,-71.11082580052332,Apartment,Entire home/apt,Longwood Medical Area,20,1125
3540,2.0,2.0,2.0,Real Bed,350.0,100.0,22,82,0,42.34100552712397,-71.11237533968209,Apartment,Entire home/apt,Longwood Medical Area,20,1125
3541,2.0,3.0,5.0,Real Bed,329.0,90.0,18,68,38,42.35934172208254,-71.11404688704577,Apartment,Entire home/apt,Allston,1,1125
3542,1.0,1.0,3.0,Real Bed,140.0,20.0,24,77,0,42.355575057917854,-71.11156918509697,House,Private room,Allston,2,1125
3543,2.0,1.0,1.0,Real Bed,70.0,68.0,0,4,0,42.3862181002087,-71.08157049144913,Apartment,Private room,Charlestown,1,1
3544,1.0,2.0,2.0,Real Bed,295.0,200.0,29,89,0,42.36916541510093,-71.11555022243783,Apartment,Entire home/apt,Allston,7,1125
3545,1.0,1.0,1.0,Real Bed,80.0,68.0,16,49,2,42.387643515627815,-71.07964873098422,Condominium,Private room,Charlestown,1,3
3546,1.0,2.0,2.0,Real Bed,240.0,60.0,30,90,0,42.36535111564258,-71.11436298605044,House,Entire home/apt,Allston,3,1125
3547,1.0,1.0,2.0,Real Bed,88.0,68.0,28,85,0,42.38077344774474,-71.08518544561615,Apartment,Private room,Charlestown,1,1125
3548,1.0,1.0,1.0,Real Bed,80.0,25.0,9,69,1,42.38680886643717,-71.08269543804683,Entire Floor,Private room,Charlestown,1,1125
3549,1.0,1.0,1.0,Real Bed,80.0,100.0,6,66,0,42.38496528480538,-71.08352723669331,Apartment,Private room,Charlestown,3,180
3550,1.0,1.0,1.0,Real Bed,113.0,230.0,30,90,0,42.359452846935326,-71.11368818159649,Apartment,Private room,Allston,5,1125
3551,1.0,1.0,1.0,Real Bed,180.0,68.0,8,57,1,42.36926546866599,-71.072024224819,Apartment,Entire home/apt,West End,1,1125
3552,1.0,1.0,1.0,Real Bed,47.0,25.0,24,84,0,42.38756052389122,-71.08223596503024,Apartment,Shared room,Charlestown,1,29
3553,1.0,1.0,1.0,Real Bed,69.0,68.0,25,85,0,42.38266203768785,-71.08562213262371,Apartment,Private room,Charlestown,2,1125
3554,1.0,1.0,2.0,Real Bed,125.0,25.0,0,0,2,42.34178815651148,-71.1386883589234,House,Private room,Brighton,3,1125
3555,1.0,1.0,1.0,Real Bed,39.0,20.0,3,33,4,42.3346568973843,-71.11345643936876,Apartment,Private room,Mission Hill,1,1125
3556,1.0,1.0,1.0,Real Bed,69.0,68.0,26,86,0,42.38054561184396,-71.08428255212226,Apartment,Private room,Charlestown,1,1125
3557,1.0,1.0,1.0,Real Bed,60.0,20.0,7,7,0,42.3426539923521,-71.11186809332273,Apartment,Private room,Longwood Medical Area,1,1125
3558,1.0,2.0,1.0,Real Bed,195.0,130.0,20,75,0,42.36347248162663,-71.11570069093055,Apartment,Entire home/apt,Allston,5,1125
3559,1.0,1.0,5.0,Real Bed,229.0,100.0,30,90,4,42.37637565317318,-71.04845934532138,Boat,Private room,Charlestown,2,1125
3560,1.0,3.0,3.0,Real Bed,249.0,80.0,29,89,0,42.381141769456,-71.08188006830251,Apartment,Entire home/apt,Charlestown,2,1125
3561,1.0,1.0,2.0,Real Bed,72.0,68.0,28,80,0,42.33660221699118,-71.11522092991389,Loft,Private room,Longwood Medical Area,1,1125
3562,1.0,1.0,1.0,Real Bed,179.0,68.0,29,89,0,42.35130457400371,-71.12314048525312,Apartment,Shared room,Allston,1,1125
3563,2.0,2.0,3.0,Real Bed,199.0,68.0,0,0,0,42.385516191724605,-71.08025597318345,Apartment,Entire home/apt,Charlestown,2,1125
3564,1.0,1.0,1.0,Real Bed,75.0,68.0,23,83,0,42.382368498952886,-71.08617032896075,Apartment,Private room,Charlestown,1,1125
3565,1.0,1.0,2.0,Real Bed,146.0,68.0,0,0,1,42.37572967259593,-71.13338821437462,Apartment,Entire home/apt,Allston,4,8
3566,1.5,1.0,1.0,Real Bed,85.0,68.0,22,82,0,42.33637594727255,-71.14083351429836,Apartment,Private room,Brighton,1,1125
3567,3.0,5.0,5.0,Real Bed,259.0,95.0,0,0,0,42.37372431771168,-71.12188782813831,Apartment,Entire home/apt,Allston,3,1125
3568,1.0,1.0,1.0,Real Bed,69.0,68.0,25,85,1,42.38312446249618,-71.08010415265018,Apartment,Private room,Charlestown,1,1125
3569,1.0,1.0,2.0,Real Bed,200.0,68.0,29,89,0,42.38437599514233,-71.08052184499304,Apartment,Entire home/apt,Charlestown,1,1125
3570,1.0,1.0,1.0,Real Bed,72.0,20.0,12,38,8,42.37468900569927,-71.07443975853336,House,Private room,Charlestown,1,180
3571,1.0,1.0,1.0,Real Bed,89.0,68.0,0,0,2,42.34910682295989,-71.12858566302741,Apartment,Private room,Allston,1,1125
3572,2.0,5.0,5.0,Real Bed,459.0,95.0,14,58,0,42.373755762249615,-71.12211638116534,Apartment,Entire home/apt,Allston,3,1125
3573,1.0,1.0,1.0,Real Bed,65.0,25.0,20,80,2,42.38774100685,-71.07989660919446,Apartment,Private room,Charlestown,1,1125
3574,1.0,1.0,1.0,Real Bed,68.0,68.0,28,88,1,42.30330535646915,-71.1619398409124,Townhouse,Private room,West Roxbury,1,1125
3575,1.0,1.0,1.0,Real Bed,69.0,68.0,25,81,6,42.3826812520672,-71.08571963808129,Apartment,Private room,Charlestown,2,1125
3576,1.0,1.0,1.0,Real Bed,124.0,85.0,5,20,0,42.365112317266274,-71.11480075951329,House,Private room,Allston,2,1125
